"host_id","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_listings_count","host_verifications","latitude","longitude","room_type","accommodates","bathrooms","bedrooms","beds","price","minimum_nights","maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","number_of_reviews","reviews_per_month","review_scores_rating","instant_bookable","fully_booked_30"
"34560284","2015/05/30","within an hour",100,100,"t",6,"['email', 'phone']",-33.80934,18.4695,"Entire home/apt",2,1,1,1,1254,2,90,2,1125,62,0.55,4.97,"f","no"
"591623090","2024/07/23","within an hour",100,99,"t",8,"['phone']",-33.91274,18.39338,"Entire home/apt",2,1,1,1,916,2,365,2,365,37,2.81,4.92,"t","no"
"273939043","2019/07/06","within a few hours",100,89,"t",7,"['email', 'phone']",-33.91762,18.38902,"Private room",2,0,1,1,471,2,1125,2.1,1125,41,0.82,4.68,"f","no"
"333108213","2020/02/03","within a few hours",100,14,"f",3,"['email', 'phone']",-33.87466,18.63892,"Entire home/apt",2,1,1,1,700,2,10,2,10,2,0.03,4.5,"f","no"
"53671116","2016/01/07","within an hour",100,90,"t",2,"['email', 'phone']",-34.19513,18.3752,"Entire home/apt",4,1,2,3,1980,2,1125,2.3,1125,40,1.27,4.8,"f","no"
"50565498","2015/12/05","within a few hours",100,94,"t",3,"['email', 'phone', 'work_email']",-34.20188,18.38091,"Private room",2,1,1,2,745,2,730,2.1,730,31,0.37,4.87,"f","no"
"67048978","2016/04/13","within a few hours",100,93,"t",1,"['email', 'phone']",-33.94254,18.42343,"Private room",1,1,1,1,528,3,100,3,100,68,0.86,4.94,"f","no"
"693096622","2025/05/01","within an hour",100,89,"f",5,"['email', 'phone']",-34.14267239,18.43035147,"Private room",2,1,1,1,1463,2,365,2,365,2,0.61,4.5,"f","no"
"91428892","2016/08/23","within a few hours",100,75,"t",22,"['email', 'phone', 'work_email']",-33.91941,18.38634,"Entire home/apt",2,1,0,1,1755,30,90,30,90,1,0.07,5,"f","yes"
"212014857","2018/08/27","within a few hours",100,67,"f",3,"['email', 'phone']",-33.93651,18.46634,"Entire home/apt",4,1,2,2,1235,3,1125,3,1125,185,1.18,4.86,"f","yes"
"39174889","2015/07/21","within an hour",100,89,"t",62,"['email', 'phone', 'work_email']",-33.91827459,18.41873353,"Entire home/apt",2,1,1,1,1364,1,365,2,365,58,2.45,4.86,"f","no"
"14736995","2014/04/26","within an hour",94,93,"f",51,"['email', 'phone']",-33.91265861,18.41795708,"Entire home/apt",3,1,1,1,1616,2,60,2,1125,40,1.3,4.75,"f","no"
"192091784","2018/05/28","within an hour",100,95,"t",2,"['email', 'phone']",-33.92023,18.38262,"Entire home/apt",4,2,2,2,3350,3,90,3.3,1125,83,2.49,4.95,"f","no"
"105996973","2016/12/03","within an hour",100,100,"t",4,"['email', 'phone']",-33.82531,18.48548,"Entire home/apt",4,2,2,2,2601,6,1125,6,1125,20,0.21,4.85,"t","no"
"12661175","2014/02/28","a few days or more",30,35,"f",1,"['email', 'phone']",-34.1042,18.47493,"Entire home/apt",4,1.5,2,1,1300,2,1125,2,1125,23,0.28,4.57,"f","no"
"233242625","2018/12/29","within an hour",100,88,"f",1,"['email', 'phone']",-33.80186353,18.46199827,"Entire home/apt",4,1,2,3,1968,2,30,2,30,1,0.41,5,"f","no"
"183498907","2018/04/10","within an hour",100,100,"t",1,"['email', 'phone']",-34.1017,18.81652,"Entire home/apt",2,1,1,1,995,2,5,1.6,5,111,1.23,4.97,"f","no"
"127304457","2017/04/24","within an hour",100,85,"t",29,"['email', 'phone']",-33.91447,18.41645,"Entire home/apt",4,2,2,3,7020,2,365,2,365,2,0.19,4.5,"t","no"
"45067749","2015/09/25","within an hour",100,100,"t",2,"['email', 'phone']",-34.00859,18.44949,"Entire home/apt",2,1,1,1,911,2,120,2,120,24,0.77,4.96,"t","no"
"455941934","2022/04/25","within a few hours",100,100,"f",1,"['email', 'phone']",-34.12919372,18.33829105,"Entire home/apt",6,4,4,5,7134,3,21,3,21,9,0.23,5,"f","yes"
"474451539","2022/08/11","within a day",100,100,"t",1,"['email', 'phone']",-34.19698,18.43024,"Entire home/apt",6,3,3,4,3170,4,90,4,90,12,0.58,4.92,"f","no"
"179514772","2018/03/20","within an hour",100,93,"t",2,"['email', 'phone']",-33.89458,18.60438,"Entire home/apt",1,1,1,1,415,1,365,1,365,10,0.79,4.9,"t","no"
"122398941","2017/03/24","within an hour",100,94,"f",2,"['phone']",-33.81344,18.47446,"Entire home/apt",2,1,1,0,475,2,1125,2,1125,6,1.8,5,"t","no"
"559259077","2024/01/29","within an hour",100,89,"t",2,"['email', 'phone']",-33.9089893,18.41217,"Entire home/apt",4,2.5,2,4,3332,2,120,3.4,120,10,0.5,4.9,"f","no"
"23659745","2014/11/12","within an hour",100,95,"t",1,"['email', 'phone']",-33.90924,18.42057,"Entire home/apt",4,2,2,2,6900,2,1125,1.9,1125,62,1.82,5,"f","no"
"186573482","2018/04/27","within a few hours",100,100,"t",1,"['email', 'phone']",-33.96268,18.48231,"Entire home/apt",4,1.5,2,3,2000,2,60,2,60,176,2.37,4.92,"f","yes"
"503165613","2023/02/28","within an hour",100,86,"t",1,"['email', 'phone']",-33.6657215,18.5812903,"Private room",2,1,1,1,765,1,27,1,27,16,0.95,5,"f","no"
"154279050","2017/10/12","within an hour",100,100,"f",37,"['email', 'phone', 'work_email']",-34.11006335,18.82193387,"Entire home/apt",6,3,3,6,2235,1,1125,4.3,1125,8,0.21,4.75,"t","no"
"533223584","2023/08/22","within an hour",100,100,"f",33,"['email', 'phone']",-33.9092813,18.40366928,"Entire home/apt",4,1,2,2,2221,2,365,2.4,365,1,0.64,5,"t","no"
"93784720","2016/09/06","within an hour",100,96,"f",8,"['email', 'phone', 'work_email']",-34.0449504,18.3450178,"Entire home/apt",6,3,3,3,2500,1,30,1.2,99.1,21,0.93,4.76,"t","no"
"37698153","2015/07/06","within a few hours",100,93,"t",2,"['email', 'phone']",-33.92544,18.40436,"Entire home/apt",6,2,3,3,2730,4,1125,4,1125,10,0.14,5,"f","no"
"666318427","2024/12/10","within an hour",100,100,"f",1,"['email', 'phone']",-33.910381,18.4140536,"Entire home/apt",2,1,1,1,1460,2,365,2.2,1125,7,0.8,4.57,"t","no"
"4179675","2012/11/18","within an hour",100,99,"t",21,"['email', 'phone']",-33.9115293,18.3916463,"Entire home/apt",4,2,2,2,1764,2,365,2,365,47,4.09,4.96,"t","no"
"4510349","2012/12/28","within an hour",100,99,"f",9,"['email', 'phone']",-33.91238,18.41274,"Entire home/apt",2,1,1,1,914,1,365,1,365,60,1.41,4.18,"f","no"
"686585182","2025/03/27","within an hour",100,90,"f",1,"['email', 'phone']",-34.03030927,18.43494779,"Entire home/apt",2,1,1,1,1309,1,365,1.2,365,12,3.24,4.92,"f","no"
"92482169","2016/08/29","within an hour",100,100,"f",3,"['email', 'phone']",-33.83598119,18.51142369,"Entire home/apt",2,1,1,1,915,2,365,2,1125,5,2.34,5,"t","no"
"513747108","2023/05/08","within an hour",97,87,"t",16,"['email', 'phone']",-33.9087103,18.4048332,"Entire home/apt",6,2.5,3,3,4430,2,31,2.4,60,30,1.4,4.83,"f","no"
"118995164","2017/03/03","within an hour",100,97,"t",11,"['email', 'phone']",-33.87179,18.57342,"Entire home/apt",2,1,1,1,750,1,1125,1,731,56,0.57,4.86,"t","no"
"437836012","2021/12/28","within an hour",100,99,"f",165,"['email', 'phone']",-33.91993,18.41924,"Entire home/apt",2,1,1,1,1134,1,365,3.8,365,4,0.31,4.5,"t","no"
"23014472","2014/10/27","within a few hours",90,20,"f",4,"['email', 'phone', 'work_email']",-34.02595,18.35312,"Entire home/apt",4,1,1,2,1891,2,1125,2,1125,2,0.02,4.5,"f","no"
"81595150","2016/07/04","within an hour",100,100,"t",1,"['phone']",-33.94641169,18.42127661,"Entire home/apt",2,1,1,1,1182,2,120,2,120,83,2.36,4.99,"f","no"
"113135853","2017/01/24","within an hour",100,98,"t",5,"['email', 'phone']",-33.91699294,18.42191327,"Entire home/apt",2,1,1,1,1447,1,365,1,1125,58,4.82,4.91,"f","no"
"322591886","2019/12/30","within a few hours",87,64,"t",12,"['email', 'phone', 'work_email']",-33.94066511,18.40047072,"Entire home/apt",6,5,4,8,11184,3,28,3,28,5,0.64,5,"f","no"
"115913293","2017/02/11","within a few hours",100,96,"t",1,"['email', 'phone']",-34.11892605,18.82904962,"Entire home/apt",4,2,2,2,1621,3,90,3,90,14,1.27,5,"f","yes"
"163189572","2017/12/18","within an hour",100,97,"t",4,"['email', 'phone', 'work_email']",-33.95592499,18.38286972,"Entire home/apt",10,5,5,7,10858,2,1125,2,1125,74,2.38,4.97,"f","no"
"705676596","2025/07/06","within an hour",91,96,"f",1,"['email', 'phone']",-34.05062,18.8265,"Entire home/apt",2,1,1,1,570,1,60,1,60,9,6.28,5,"f","no"
"307629128","2019/11/06","within an hour",100,94,"t",21,"['email', 'phone']",-33.9163807,18.4201668,"Entire home/apt",2,1,0,1,998,1,91,1,91,64,2.76,4.84,"f","no"
"34333444","2015/05/27","within an hour",100,93,"t",6,"['email', 'phone']",-33.93355,18.40622,"Entire home/apt",6,2,3,3,5529,3,1125,4.9,989.5,10,0.41,5,"f","no"
"11324146","2014/01/15","within an hour",100,97,"t",9,"['email', 'phone']",-33.91619,18.419957,"Entire home/apt",4,2,2,2,1473,2,30,2.1,30,36,2.83,5,"f","no"
"503055425","2023/02/27","within a day",100,100,"f",1,"['email', 'phone']",-34.10827732,18.82960244,"Entire home/apt",6,1.5,3,4,4321,2,21,2,21,3,0.33,5,"f","no"
"49551125","2015/11/21","within an hour",100,72,"t",1,"['email', 'phone']",-33.90911826,18.39569416,"Entire home/apt",2,1,0,0,728,1,730,2,730,22,1.15,4.82,"f","no"
"126690856","2017/04/19","within an hour",100,96,"t",2,"['email', 'phone']",-34.10595,18.81785,"Entire home/apt",2,1,1,2,1311,2,365,2,366.5,5,0.26,4.8,"f","yes"
"181476430","2018/03/30","within a few hours",100,91,"t",1,"['email', 'phone']",-33.94721,18.38674,"Entire home/apt",2,1,1,1,1080,2,1125,2,1125,36,0.41,4.97,"f","no"
"185131636","2018/04/19","within a few hours",100,89,"t",1,"['email', 'phone']",-34.0909075,18.8640573,"Entire home/apt",2,1,1,1,529,1,365,1,365,11,1.5,4.91,"f","yes"
"369636927","2020/09/28","within an hour",100,91,"f",29,"['email', 'phone']",-33.9192387,18.4252633,"Entire home/apt",2,1,1,1,671,2,1080,2.2,1125,41,1.89,4.56,"f","no"
"400748938","2021/05/09","within an hour",100,100,"t",1,"['email', 'phone']",-33.9497509,18.3797001,"Entire home/apt",4,2,2,2,2238,2,1125,2,1125,84,3.94,4.85,"f","no"
"25640828","2015/01/05","within an hour",100,69,"f",3,"['email', 'phone']",-34.01136856,18.40216987,"Entire home/apt",4,1,2,3,2800,3,90,3,90,13,0.1,4.54,"f","no"
"48118714","2015/11/04","within an hour",100,96,"t",41,"['email', 'phone', 'work_email']",-33.9521828,18.3813135,"Entire home/apt",6,2,3,4,6313,3,60,3.1,1125,56,1.6,4.88,"f","no"
"3541758","2012/09/11","within an hour",100,100,"t",3,"['email', 'phone', 'work_email']",-34.10367,18.46753,"Entire home/apt",6,2,3,3,2679,2,365,1.3,731,32,0.76,4.84,"t","no"
"343717377","2020/04/12","within an hour",100,100,"t",2,"['email', 'phone']",-34.14792,18.43809,"Entire home/apt",6,2.5,3,3,2878,2,60,2,1125,40,0.88,4.83,"f","no"
"153842262","2017/10/09","within a few hours",100,89,"t",2,"['email', 'phone']",-33.96928,18.49709,"Private room",1,1,1,1,254,2,90,2,90,17,0.24,4.59,"f","no"
"579161522","2024/05/23","within an hour",99,97,"f",41,"['email', 'phone']",-33.91898,18.42231,"Entire home/apt",2,1,1,1,1470,2,7,2,7,22,1.74,4.23,"t","no"
"31778413","2015/04/23","within an hour",100,81,"f",2,"['email', 'phone']",-33.92999,18.37854,"Entire home/apt",4,2,2,2,3158,4,30,4,30,11,0.09,5,"f","no"
"80184623","2016/06/27","within a few hours",100,67,"f",1,"['email', 'phone']",-33.9101285,18.3941886,"Entire home/apt",2,1,1,1,560,1,365,1,365,17,1.61,4.71,"f","no"
"89083173","2016/08/10","within an hour",100,99,"t",4,"['email', 'phone']",-33.90874,18.42179,"Entire home/apt",6,3.5,3,3,9357,2,1125,2.2,731,52,1.09,4.9,"f","no"
"20600687","2014/08/27","within a day",80,65,"f",9,"['email', 'phone', 'work_email']",-33.81505,18.47452,"Entire home/apt",2,1,0,0,813,2,1125,2.3,1125,5,0.07,5,"f","no"
"238861089","2019/01/25","within an hour",100,100,"t",4,"['email', 'phone']",-33.86749,18.6084,"Entire home/apt",2,1,1,1,591,2,60,2,1125,85,1.61,4.78,"f","no"
"157464443","2017/11/05","within an hour",100,99,"t",1,"['email', 'phone']",-33.80657,18.46868,"Entire home/apt",2,1,1,1,810,1,100,1,100,520,5.41,4.93,"t","yes"
"33128830","2015/05/11","within an hour",100,100,"t",2,"['email', 'phone']",-33.86799,18.49212,"Entire home/apt",2,1,1,1,969,3,1125,3,1125,97,1.18,4.9,"f","no"
"40574231","2015/08/05","within a few hours",100,69,"t",2,"['email', 'phone']",-33.98966,18.46647,"Entire home/apt",2,1,1,1,780,3,1125,3,1125,63,0.67,4.95,"f","no"
"57218261","2016/02/03","within an hour",100,90,"f",176,"['phone']",-33.91581,18.41652,"Entire home/apt",6,3,3,4,4339,4,180,3.3,1125,159,1.57,4.82,"f","no"
"687298688","2025/03/31","within an hour",100,100,"f",1,"['email', 'phone']",-33.9105172,18.4136063,"Entire home/apt",4,2,2,2,2185,2,90,2.3,1125,2,0.36,4.5,"t","no"
"44159332","2015/09/14","within a few hours",100,100,"t",4,"['email', 'phone']",-34.2057,18.45639,"Entire home/apt",2,1,0,2,1200,3,1125,3,1125,12,0.1,5,"f","no"
"218745893","2018/10/04","within an hour",100,96,"t",148,"['phone', 'work_email']",-33.91246,18.41756,"Entire home/apt",4,2.5,2,2,2278,2,1125,2,1125,182,3.67,4.84,"f","no"
"231035276","2018/12/17","within an hour",100,67,"f",1,"['email', 'phone']",-33.96354,18.37906,"Entire home/apt",8,4.5,4,4,18000,7,730,7,730,4,0.18,5,"f","yes"
"203670777","2018/07/20","within an hour",100,100,"t",3,"['email', 'phone']",-33.9313424,18.4658686,"Entire home/apt",2,1,1,1,1086,1,365,1,731,20,2,4.85,"t","no"
"704849037","2025/07/02","within a few hours",100,100,"f",1,"['email', 'phone']",-33.89094,18.65758,"Entire home/apt",4,1,1,4,1215,1,365,1,365,5,2.78,5,"t","no"
"19097004","2014/07/29","within an hour",100,99,"t",11,"['email', 'phone']",-33.90856953,18.39739122,"Entire home/apt",4,2,2,2,3062,3,365,3,365,24,2.3,5,"f","no"
"437836012","2021/12/28","within an hour",100,99,"f",165,"['email', 'phone']",-33.92736,18.44485,"Entire home/apt",2,1,1,1,884,1,1125,3.8,1125,20,0.45,4.6,"t","yes"
"60875272","2016/02/29","within an hour",100,98,"t",3,"['email', 'phone', 'work_email']",-33.93869,18.37951,"Entire home/apt",8,4.5,4,6,12986,2,1125,2.4,1125,184,1.61,4.97,"f","no"
"109945566","2017/01/05","within an hour",100,100,"t",3,"['email', 'phone']",-33.8111988,18.4698334,"Entire home/apt",10,5.5,6,5,8800,3,365,7,365,1,0.11,5,"f","no"
"167883391","2018/01/15","within an hour",100,100,"f",2,"['email', 'phone']",-33.9093764,18.4060047,"Entire home/apt",6,2,3,4,2379,2,365,2,1125,56,2.07,4.66,"t","no"
"37759062","2015/07/07","within an hour",100,100,"f",2,"['email', 'phone']",-33.96709442,18.45881081,"Entire home/apt",4,1,2,3,1712,2,30,2,1125,36,0.52,4.83,"f","no"
"30329151","2015/03/31","within an hour",100,91,"f",15,"['email', 'phone']",-33.80887589,18.47097371,"Entire home/apt",3,1,2,2,1229,2,365,2.5,365,10,0.74,5,"f","yes"
"264888179","2019/05/29","within an hour",100,84,"f",17,"['email', 'phone']",-33.91377,18.39115,"Entire home/apt",2,1,1,1,529,2,1080,2.2,1125,76,1.76,4.62,"f","no"
"398255076","2021/04/23","within an hour",100,100,"t",1,"['email', 'phone']",-34.06732,18.86232,"Entire home/apt",2,1,0,0,640,3,30,3,30,48,0.89,4.9,"f","no"
"77295742","2016/06/12","within a few hours",100,83,"f",1,"['email', 'phone']",-33.73198,18.44314,"Entire home/apt",2,0.5,1,1,543,2,365,2,365,9,0.38,4.78,"f","no"
"20600739","2014/08/27","within an hour",100,90,"f",109,"['email', 'phone', 'work_email']",-33.94165,18.46763,"Entire home/apt",2,1,1,1,1127,2,365,2.3,1029.2,48,0.7,4.58,"t","no"
"127304457","2017/04/24","within an hour",100,85,"t",29,"['email', 'phone']",-33.91027,18.41603,"Entire home/apt",4,2.5,2,2,8100,2,365,2,365,11,0.96,5,"t","no"
"18937433","2014/07/26","within an hour",100,96,"f",2,"['email', 'phone']",-34.04503,18.44972,"Private room",2,1.5,1,1,452,1,120,1,120,263,2.47,4.62,"f","no"
"3961462","2012/10/24","within an hour",100,100,"f",108,"['phone']",-33.81130226,18.47049193,"Entire home/apt",4,2,2,2,1476,1,1125,2.4,1125,6,0.14,4.33,"t","no"
"90798692","2016/08/19","within an hour",100,97,"t",55,"['email', 'phone']",-33.91367371,18.39229714,"Entire home/apt",3,1,1,1,2124,2,1125,2,1125,5,0.58,4.6,"f","yes"
"113771078","2017/01/29","within an hour",100,87,"t",2,"['email', 'phone']",-34.19606793,18.44117278,"Entire home/apt",4,1,2,3,850,2,90,2,90,2,0.25,5,"f","no"
"252304714","2019/03/31","within a day",100,69,"t",1,"['email', 'phone']",-33.91638,18.3913,"Entire home/apt",4,2,2,2,2360,7,365,7,365,26,0.36,4.96,"f","yes"
"558236316","2024/01/23","within an hour",100,91,"t",3,"['email', 'phone']",-34.12272,18.84227,"Entire home/apt",5,2,3,3,2497,2,360,2,360,8,0.42,5,"f","no"
"14120140","2014/04/10","within an hour",100,94,"f",30,"['email', 'phone']",-33.91298,18.4254,"Entire home/apt",2,1,1,1,2943,2,365,2.5,365,5,0.43,4.8,"t","no"
"145920501","2017/08/14","within a few hours",100,82,"t",3,"['email', 'phone']",-33.9217,18.38665,"Entire home/apt",2,1,1,1,980,4,60,4,60,91,0.94,4.92,"f","no"
"392305083","2021/03/12","within an hour",100,83,"f",3,"['email', 'phone', 'work_email']",-33.91483,18.38947,"Entire home/apt",2,1,1,1,777,2,4,2,1125,72,0.87,4.74,"f","no"
"363614288","2020/08/21","within an hour",100,100,"t",4,"['email', 'phone']",-33.95428,18.37862,"Entire home/apt",4,2,2,2,4849,2,365,3.2,731,28,1.18,4.96,"f","no"
"96145087","2016/09/21","within an hour",100,95,"f",1,"['email', 'phone']",-33.94768258,18.38172228,"Entire home/apt",6,3,3,4,5633,2,365,2,365,12,2.35,5,"f","no"
"26672310","2015/01/25","within an hour",100,84,"f",21,"['email', 'phone', 'work_email']",-33.90951,18.41145,"Entire home/apt",4,2,2,2,2300,3,90,3.2,90,148,2.07,4.8,"t","no"
"455803779","2022/04/24","within an hour",100,92,"f",4,"['email', 'phone']",-33.9209006,18.4212443,"Entire home/apt",2,1,1,1,1321,1,365,1,365,41,1.64,4.46,"f","no"
"78089178","2016/06/16","within a few hours",100,50,"f",1,"['email', 'phone']",-33.911979,18.4117498,"Entire home/apt",4,2,2,2,2661,2,365,2,365,2,1.62,5,"f","no"
"297879356","2019/09/25","within an hour",100,96,"f",1,"['email', 'phone']",-33.82992,18.67613,"Entire home/apt",2,1,1,1,560,2,31,2.1,1125,12,4.62,5,"f","no"
"255793","2010/10/07","within an hour",100,90,"t",16,"['phone']",-33.92345,18.42108,"Entire home/apt",2,1,0,1,948,2,30,2,30,13,1.71,5,"f","no"
"131132872","2017/05/20","within an hour",100,80,"f",2,"['email', 'phone']",-33.98114,18.44897,"Entire home/apt",6,3.5,3,3,4000,5,365,5,365,3,0.31,5,"f","yes"
"149224467","2017/09/05","within an hour",100,100,"t",1,"['email', 'phone']",-34.09949414,18.36818113,"Entire home/apt",2,1,1,1,1317,2,30,2.3,1125,36,1.66,5,"f","no"
"27098951","2015/02/02","within a few hours",80,83,"f",2,"['email', 'phone']",-33.97538,18.45569,"Entire home/apt",5,2,2,4,3420,3,90,2.3,90,9,1.13,4.89,"f","yes"
"23235149","2014/11/02","within an hour",100,100,"t",6,"['email', 'phone']",-34.14157,18.42788,"Entire home/apt",2,1,1,1,900,4,365,3.8,1125,23,0.31,4.83,"f","yes"
"53419965","2016/01/05","within a day",90,86,"t",32,"['email', 'phone', 'work_email']",-33.92548,18.41542,"Entire home/apt",2,1,1,1,848,1,14,1,14,48,1.91,4.69,"f","no"
"172110235","2018/02/07","within an hour",100,100,"f",48,"['email', 'phone', 'work_email']",-33.82432,18.47991,"Entire home/apt",4,1,2,3,1040,5,1125,3,731,2,0.05,4.5,"t","no"
"686418949","2025/03/26","within an hour",100,100,"f",1,"['email', 'phone']",-33.9150133,18.4190588,"Entire home/apt",4,2,2,2,1889,2,365,2.2,1125,6,1.16,4.5,"t","no"
"4136106","2012/11/13","within an hour",100,100,"t",1,"['email', 'phone']",-33.94388,18.4111,"Entire home/apt",2,1,1,1,1458,5,100,5,100,36,0.33,4.92,"f","no"
"141995261","2017/07/23","within a day",100,90,"f",2,"['email', 'phone']",-33.8821,18.50664,"Entire home/apt",2,1,1,1,548,2,365,2,365,7,0.35,4.86,"t","no"
"3929817","2012/10/20","within a few hours",100,83,"t",17,"['email', 'phone', 'work_email']",-33.96443,18.38376,"Entire home/apt",12,6.5,6,7,22805,4,180,4.6,180,15,0.2,5,"f","no"
"87661251","2016/08/03","within an hour",100,67,"f",5,"['email', 'phone']",-33.87734,18.57565,"Entire home/apt",3,1,1,2,537,3,60,3,60,24,0.22,4.5,"f","no"
"118175290","2017/02/26","within an hour",100,94,"t",4,"['email', 'phone']",-33.91608138,18.41985519,"Entire home/apt",2,1,1,1,1441,2,31,2.7,1125,15,1.94,4.73,"f","no"
"110144032","2017/01/06","within an hour",100,95,"t",2,"['email', 'phone']",-34.05382,18.86399,"Entire home/apt",2,1,1,1,1400,2,1125,2,1125,31,0.4,4.97,"f","no"
"445808949","2022/02/19","within an hour",100,89,"t",4,"['email', 'phone']",-33.89333,18.50895,"Entire home/apt",6,2,2,4,3250,2,60,2,1125,8,0.45,5,"t","no"
"107046558","2016/12/12","within a day",100,90,"f",1,"['email', 'phone', 'work_email']",-33.83204795,18.69429949,"Entire home/apt",5,2,3,3,1073,4,365,4,365,3,0.58,5,"f","yes"
"579161522","2024/05/23","within an hour",99,97,"f",41,"['email', 'phone']",-33.9204512,18.4243592,"Entire home/apt",2,1,1,1,1117,1,365,1.7,365,2,2,4.5,"t","no"
"234529175","2019/01/05","within an hour",100,100,"t",2,"['email', 'phone']",-33.86661,18.60908,"Entire home/apt",2,1,1,2,589,2,30,2,1125,140,1.79,4.99,"t","no"
"147155821","2017/08/22","within an hour",100,100,"t",7,"['email', 'phone']",-33.83379,18.67014,"Private room",3,1,1,2,1150,1,1125,1,731,3,0.09,5,"t","no"
"704809702","2025/07/02","within an hour",100,100,"f",1,"['email', 'phone']",-33.92930694,18.42203823,"Entire home/apt",4,2,2,3,459,2,1080,2.2,1125,1,1,4,"f","no"
"532170301","2023/08/16","within an hour",100,100,"f",10,"['email', 'phone']",-33.88514,18.51901,"Entire home/apt",2,1,1,1,1245,1,365,2.4,365,5,0.28,4.8,"t","no"
"2516354","2012/06/01","within an hour",100,100,"f",85,"['email', 'phone']",-33.82558,18.47956,"Entire home/apt",4,1.5,2,3,2560,1,365,3.2,365,18,0.26,4.72,"t","no"
